"assessmentId","internalTaxonId","scientificName","kingdomName","phylumName","orderName","className","familyName","genusName","speciesName","infraType","infraName","infraAuthority","authority","redlistCategory","redlistCriteria","criteriaVersion","populationTrend","scopes","valid"
3698245,133341,"Anacropora forbesi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Anacropora","forbesi",NA,NA,NA,"Ridley, 1884","Least Concern","",3.1,"Decreasing","Global","Anacropora forbesi"
3698789,133342,"Montipora cryptus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","cryptus",NA,NA,NA,"Veron, 2002","Near Threatened","",3.1,"Decreasing","Global","Montipora cryptus"
3699841,133344,"Podabacia sinai","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Podabacia","sinai",NA,NA,NA,"Veron, 2002","Data Deficient","",3.1,"Unknown","Global","Podabacia sinai"
3700901,133346,"Psammocora albopicta","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","SIDERASTREIDAE","Psammocora","albopicta",NA,NA,NA,"Benzoni, 2007","Data Deficient","",3.1,"Unknown","Global","Psammocora albopicta"
3701273,133347,"Plerogyra diabolotus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","EUPHYLLIDAE","Plerogyra","diabolotus",NA,NA,NA,"Ditlev, 2003","Data Deficient","",3.1,"Unknown","Global","Plerogyra diabolotus"
3701559,133348,"Acropora variolosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","variolosa",NA,NA,NA,"(Klunzinger, 1879)","Least Concern","",3.1,"Decreasing","Global","Acropora variolosa"
3701925,133349,"Porites compressa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","compressa",NA,NA,NA,"Dana, 1846","Least Concern","",3.1,"Unknown","Global","Porites compressa"
3702298,133350,"Acropora ridzwani","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","ridzwani",NA,NA,NA,"Ditlev, 2003","Data Deficient","",3.1,"Decreasing","Global","Acropora ridzwani"
3703303,133352,"Acropora gomezi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","gomezi",NA,NA,NA,"Veron, 2002","Data Deficient","",3.1,"Decreasing","Global","Acropora gomezi"
3704161,133354,"Galaxea astreata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","OCULINIDAE","Galaxea","astreata",NA,NA,NA,"(Lamarck, 1816)","Vulnerable","A4cd",3.1,"Unknown","Global","Galaxea astreata"
3704805,133355,"Acropora scherzeriana","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","scherzeriana",NA,NA,NA,"(Brüggemann, 1877)","Data Deficient","",3.1,"Decreasing","Global","Acropora gemmifera"
3705165,133356,"Mycetophyllia ferox","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Mycetophyllia","ferox",NA,NA,NA,"Wells, 1973","Vulnerable","A4ce",3.1,"Unknown","Global","Mycetophyllia ferox"
3706472,133359,"Acropora microclados","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","microclados",NA,NA,NA,"(Ehrenberg, 1834)","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora microclados"
3707592,133361,"Montipora setosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","setosa",NA,NA,NA,"Nemenzo, 1976","Endangered","A4c",3.1,"Decreasing","Global","Montipora setosa"
3707937,133362,"Millepora braziliensis","ANIMALIA","CNIDARIA","MILLEPORINA","HYDROZOA","MILLEPORIDAE","Millepora","braziliensis",NA,NA,NA,"Verrill 1868","Data Deficient","",3.1,"Unknown","Global","Millepora braziliensis"
3708237,133363,"Mycedium spina","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PECTINIIDAE","Mycedium","spina",NA,NA,NA,"Ditlev, 2003","Data Deficient","",3.1,"Unknown","Global","Mycedium spina"
3709692,133366,"Acanthastrea lordhowensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Acanthastrea","lordhowensis",NA,NA,NA,"Veron &amp; Pichon, 1982","Near Threatened","",3.1,"Unknown","Global","Micromussa lordhowensis"
3710227,133367,"Montipora confusa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","confusa",NA,NA,NA,"Nemenzo, 1967","Near Threatened","",3.1,"Decreasing","Global","Montipora confusa"
3710621,133368,"Goniopora albiconus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Goniopora","albiconus",NA,NA,NA,"Veron, 2002","Vulnerable","A4c",3.1,"Unknown","Global","Goniopora albiconus"
3711056,133369,"Echinopora robusta","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Echinopora","robusta",NA,NA,NA,"Veron, 2002","Vulnerable","A4c",3.1,"Decreasing","Global","Echinopora robusta"
3711391,133370,"Porites profundus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","profundus",NA,NA,NA,"Rehberg, 1892","Least Concern","",3.1,"Unknown","Global","Porites profundus"
3711800,133371,"Fungia distorta","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Fungia","distorta",NA,NA,NA,"Michelin, 1842","Least Concern","",3.1,"Stable","Global","Cycloseris distorta"
3712056,133372,"Polyphyllia novaehiberniae","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Polyphyllia","novaehiberniae",NA,NA,NA,"(Lesson, 1831)","Near Threatened","",3.1,"Unknown","Global","Polyphyllia novaehiberniae"
3712432,133373,"Montastraea faveolata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Montastraea","faveolata",NA,NA,NA,"(Ellis &amp; Solander, 1786)","Endangered","A2ace",3.1,"Decreasing","Global","Orbicella faveolata"
3712904,133374,"Montastrea multipunctata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Montastrea","multipunctata",NA,NA,NA,"Hodgson, 1985","Vulnerable","A4c",3.1,"Decreasing","Global","Micromussa multipunctata"
3713346,133375,"Montipora corbettensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","corbettensis",NA,NA,NA,"Veron &amp; Wallace, 1984","Vulnerable","A4c",3.1,"Decreasing","Global","Montipora corbettensis"
3714388,133377,"Diploria clivosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Diploria","clivosa",NA,NA,NA,"(Ellis &amp; Solander, 1786)","Least Concern","",3.1,"Stable","Global","Pseudodiploria clivosa"
3715556,133379,"Acropora convexa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","convexa",NA,NA,NA,"(Dana, 1846)","Data Deficient","",3.1,"Unknown","Global","Acropora millepora"
3716457,133381,"Acropora cervicornis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","cervicornis",NA,NA,NA,"(Lamarck, 1816)","Critically Endangered","A2ace",3.1,"Stable","Global","Acropora cervicornis"
3718094,133384,"Cantharellus noumeae","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Cantharellus","noumeae",NA,NA,NA,"Hoeksema &amp; Best, 1984","Endangered","B2ab(iii)",3.1,"Unknown","Global","Cantharellus noumeae"
3718418,133385,"Acropora parahemprichii","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","parahemprichii",NA,NA,NA,"Veron, 2002","Data Deficient","",3.1,"Decreasing","Global","Acropora austera"
3720000,133389,"Siderastrea siderea","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","SIDERASTREIDAE","Siderastrea","siderea",NA,NA,NA,"Ellis and Solander 1786","Least Concern","",3.1,"Stable","Global","Siderastrea siderea"
3721140,133391,"Goniopora burgosi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Goniopora","burgosi",NA,NA,NA,"Nemenzo, 1955","Vulnerable","A4c",3.1,"Unknown","Global","Goniopora burgosi"
3721615,133392,"Favia laxa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favia","laxa",NA,NA,NA,"(Klunzinger, 1879)","Near Threatened","",3.1,"Decreasing","Global","Dipsastraea laxa"
3722644,133394,"Acropora loisetteae","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","loisetteae",NA,NA,NA,"Wallace, 1994","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora loisetteae"
3723011,133395,"Porites porites","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","porites",NA,NA,NA,"Pallas, 1766","Least Concern","",3.1,"Stable","Global","Porites porites"
3723571,133396,"Acropora desalwii","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","desalwii",NA,NA,NA,"Wallace, 1994","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora desalwii"
3723930,133397,"Fungia somervillei","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Fungia","somervillei",NA,NA,NA,"Gardiner, 1909","Least Concern","",3.1,"Unknown","Global","Cycloseris somervillei"
3725125,133399,"Porites okinawensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","okinawensis",NA,NA,NA,"Veron, 1990","Vulnerable","A4ce",3.1,"Unknown","Global","Porites okinawensis"
3725706,133400,"Eusmilia fastigiata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MEANDRINIDAE","Eusmilia","fastigiata",NA,NA,NA,"(Pallas, 1766)","Least Concern","",3.1,"Stable","Global","Eusmilia fastigiata"
3726166,133401,"Acropora hoeksemai","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","hoeksemai",NA,NA,NA,"Wallace, 1997","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora hoeksemai"
3726540,133402,"Acropora squarrosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","squarrosa",NA,NA,NA,"(Ehrenberg, 1834)","Least Concern","",3.1,"Decreasing","Global","Acropora squarrosa"
3727543,133404,"Montipora samarensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","samarensis",NA,NA,NA,"Nemenzo, 1967","Vulnerable","A4c",3.1,"Decreasing","Global","Montipora samarensis"
3727973,133405,"Caulastrea tumida","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Caulastrea","tumida",NA,NA,NA,"Matthai, 1928","Near Threatened","",3.1,"Decreasing","Global","Caulastraea tumida"
3729974,133408,"Coscinaraea wellsi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","SIDERASTREIDAE","Coscinaraea","wellsi",NA,NA,NA,"Veron &amp; Pichon, 1980","Least Concern","",3.1,"Unknown","Global","Cycloseris wellsi"
3730592,133409,"Montipora verruculosus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","verruculosus",NA,NA,NA,"Veron, 2002","Vulnerable","A4c",3.1,"Decreasing","Global","Montipora verruculosa"
3731644,133411,"Acanthastrea bowerbanki","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Acanthastrea","bowerbanki",NA,NA,NA,"Milne Edwards &amp; Haime, 1851","Vulnerable","A4ce",3.1,"Unknown","Global","Homophyllia bowerbanki"
3732125,133412,"Gyrosmilia interrupta","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MEANDRINIDAE","Gyrosmilia","interrupta",NA,NA,NA,"(Ehrenberg, 1834)","Least Concern","",3.1,"Decreasing","Global","Gyrosmilia interrupta"
3732504,133413,"Cynarina lacrymalis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Cynarina","lacrymalis",NA,NA,NA,"(Milne Edwards &amp; Haime, 1848)","Near Threatened","",3.1,"Unknown","Global","Cynarina lacrymalis"
3734284,133416,"Montipora circumvallata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","circumvallata",NA,NA,NA,"(Ehrenberg, 1834)","Least Concern","",3.1,"Decreasing","Global","Montipora circumvallata"
3734638,133417,"Caulastrea furcata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Caulastrea","furcata",NA,NA,NA,"Dana, 1846","Least Concern","",3.1,"Decreasing","Global","Caulastraea furcata"
3737144,133421,"Porites baueri","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","baueri",NA,NA,NA,"Squires, 1959","Data Deficient","",3.1,"Unknown","Global","Porites baueri"
3737366,133422,"Montipora capricornis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","capricornis",NA,NA,NA,"Veron, 1985","Vulnerable","A4ce",3.1,"Decreasing","Global","Montipora capricornis"
3738458,133424,"Leptastrea inaequalis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Leptastrea","inaequalis",NA,NA,NA,"Klunzinger, 1879","Near Threatened","",3.1,"Decreasing","Global","Leptastrea inaequalis"
3739067,133425,"Solenastrea hyades","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Solenastrea","hyades",NA,NA,NA,"(Dana, 1846)","Least Concern","",3.1,"Stable","Global","Solenastrea hyades"
3740058,133427,"Acropora simplex","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","simplex",NA,NA,NA,"Wallace &amp; Wolstenholme, 1998","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora simplex"
3741135,133429,"Echinopora horrida","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Echinopora","horrida",NA,NA,NA,"Dana, 1846","Near Threatened","",3.1,"Decreasing","Global","Echinopora horrida"
3741793,133430,"Porites heronensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","heronensis",NA,NA,NA,"Veron, 1985","Least Concern","",3.1,"Unknown","Global","Porites heronensis"
3742172,133431,"Heterocyathus aequicostatus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","CARYOPHYLLIIDAE","Heterocyathus","aequicostatus",NA,NA,NA,"Milne Edwards &amp; Haime, 1848","Least Concern","",3.1,"Unknown","Global","Heterocyathus aequicostatus"
3742589,133432,"Acropora spicifera","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","spicifera",NA,NA,NA,"(Dana, 1846)","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora spicifera"
3743106,133433,"Montipora crassituberculata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","crassituberculata",NA,NA,NA,"Bernard, 1897","Vulnerable","A4c",3.1,"Decreasing","Global","Montipora crassituberculata"
3743594,133434,"Montipora mactanensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","mactanensis",NA,NA,NA,"Nemenzo, 1979","Vulnerable","A4c",3.1,"Decreasing","Global","Montipora mactanensis"
3743974,133435,"Seriatopora dendritica","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","POCILLOPORIDAE","Seriatopora","dendritica",NA,NA,NA,"Veron, 2002","Vulnerable","A4c",3.1,"Unknown","Global","Seriatopora dentritica"
3744323,133436,"Dichocoenia stellaris","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MEANDRINIDAE","Dichocoenia","stellaris",NA,NA,NA,"(M. Edwards &amp; Haime, 1848)","Data Deficient","",3.1,"Unknown","Global","Dichocoenia stokesii"
3744774,133437,"Fungia moluccensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Fungia","moluccensis",NA,NA,NA,"Horst, 1919","Least Concern","",3.1,"Unknown","Global","Pleuractis moluccensis"
3745981,133439,"Agaricia tenuifolia","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","AGARICIIDAE","Agaricia","tenuifolia",NA,NA,NA,"Dana, 1848","Near Threatened","",3.1,"Unknown","Global","Agaricia tenuifolia"
3747261,133441,"Acropora walindii","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","walindii",NA,NA,NA,"Wallace, 1999","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora walindii"
3747583,133442,"Oxypora lacera","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PECTINIIDAE","Oxypora","lacera",NA,NA,NA,"Verrill, 1864","Least Concern","",3.1,"Unknown","Global","Oxypora lacera"
3748279,133443,"Montipora australiensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","australiensis",NA,NA,NA,"Bernard, 1897","Vulnerable","A4ce",3.1,"Decreasing","Global","Montipora australiensis"
3748822,133444,"Oculina valenciennesi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","OCULINIDAE","Oculina","valenciennesi",NA,NA,NA,"Milne Edwards &amp; Haime, 1850","Data Deficient","",3.1,"Unknown","Global","Oculina valenciennesi"
3749135,133445,"Porites harrisoni","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","harrisoni",NA,NA,NA,"Veron, 2002","Near Threatened","",3.1,"Stable","Global","Porites harrisoni"
3749524,133446,"Astrangia poculata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","RHIZANGIIDAE","Astrangia","poculata",NA,NA,NA,"Ellis &amp; Solander, 1786","Least Concern","",3.1,"Unknown","Global","Astrangia poculata"
3749929,133447,"Echinopora taylorae","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Echinopora","taylorae",NA,NA,NA,"(Veron, 2002)","Near Threatened","",3.1,"Unknown","Global","Echinopora taylorae"
3750950,133449,"Acropora haimei","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","haimei",NA,NA,NA,"(Milne Edwards &amp; Haime, 1860)","Data Deficient","",3.1,"Decreasing","Global","Acropora haimei"
3751322,133450,"Montipora turtlensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","turtlensis",NA,NA,NA,"Veron &amp; Wallace, 1984","Vulnerable","A4c",3.1,"Decreasing","Global","Montipora turtlensis"
3753708,133454,"Montipora pachytuberculata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","pachytuberculata",NA,NA,NA,"Veron DeVantier &amp; Turak, 2000","Data Deficient","",3.1,"Decreasing","Global","Montipora pachytuberculata"
3753994,133455,"Pavona xarifae","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","AGARICIIDAE","Pavona","xarifae",NA,NA,NA,"Scheer &amp; Pillai, 1974","Data Deficient","",3.1,"Unknown","Global","Pavona xarifae"
3754872,133457,"Mussa angulosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Mussa","angulosa",NA,NA,NA,"(Pallas 1766)","Least Concern","",3.1,"Stable","Global","Mussa angulosa"
3756703,133460,"Montipora cocosensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","cocosensis",NA,NA,NA,"Vaughan, 1918","Vulnerable","A4ce",3.1,"Decreasing","Global","Montipora cocosensis"
3757142,133461,"Meandrina braziliensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MEANDRINIDAE","Meandrina","braziliensis",NA,NA,NA,"(Milne Edwards &amp; Haime, 1858)","Data Deficient","",3.1,"Unknown","Global","Meandrina brasiliensis"
3757437,133462,"Acropora rongelapensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","rongelapensis",NA,NA,NA,"Richards &amp; Wallace, 2004","Data Deficient","",3.1,"Decreasing","Global","Acropora rongelapensis"
3758346,133464,"Alveopora excelsa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Alveopora","excelsa",NA,NA,NA,"Verrill, 1863","Endangered","A4c",3.1,"Unknown","Global","Alveopora excelsa"
3758729,133465,"Plerogyra multilobata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","EUPHYLLIDAE","Plerogyra","multilobata",NA,NA,NA,"Ditlev, 2003","Data Deficient","",3.1,"Unknown","Global","Plerogyra multilobata"
3758997,133466,"Millepora striata","ANIMALIA","CNIDARIA","MILLEPORINA","HYDROZOA","MILLEPORIDAE","Millepora","striata",NA,NA,NA,"Duchassaing and Michelotti 1864","Endangered","A4ce",3.1,"Decreasing","Global","Millepora squarrosa"
3759369,133467,"Alveopora minuta","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Alveopora","minuta",NA,NA,NA,"Veron, 2002","Endangered","A4cd",3.1,"Unknown","Global","Alveopora minuta"
3760463,133469,"Acropora downingi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","downingi",NA,NA,NA,"Wallace, 1999","Least Concern","",3.1,"Decreasing","Global","Acropora downingi"
3761342,133471,"Acropora bushyensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","bushyensis",NA,NA,NA,"Veron &amp; Wallace, 1984","Least Concern","",3.1,"Decreasing","Global","Acropora bushyensis"
3761737,133472,"Isopora crateriformis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Isopora","crateriformis",NA,NA,NA,"(Gardiner, 1898)","Vulnerable","A4ce",3.1,"Decreasing","Global","Isopora crateriformis"
3763341,133475,"Acropora pagoensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","pagoensis",NA,NA,NA,"Hoffmeister, 1925","Data Deficient","",3.1,"Decreasing","Global","Acropora eurystoma"
3763724,133476,"Madracis asperula","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ASTROCOENIIDAE","Madracis","asperula",NA,NA,NA,"Milne Edwards &amp; Haime, 1850","Data Deficient","",3.1,"Unknown","Global","Madracis asperula"
3764042,133477,"Favia leptophylla","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favia","leptophylla",NA,NA,NA,"Verrill, 1868","Data Deficient","",3.1,"Unknown","Global","Mussismilia leptophylla"
3765052,133479,"Acropora hyacinthus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","hyacinthus",NA,NA,NA,"(Dana, 1846)","Near Threatened","",3.1,"Decreasing","Global","Acropora hyacinthus"
3765747,133480,"Acropora natalensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","natalensis",NA,NA,NA,"Riegl, 1995","Data Deficient","",3.1,"Decreasing","Global","Acropora natalensis"
3766092,133481,"Acropora chesterfieldensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","chesterfieldensis",NA,NA,NA,"Veron &amp; Wallace, 1984","Least Concern","",3.1,"Decreasing","Global","Acropora chesterfieldensis"
3767185,133483,"Acropora mirabilis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","mirabilis",NA,NA,NA,"(Quelch, 1886)","Data Deficient","",3.1,"Decreasing","Global","Acropora mirabilis"
3767662,133484,"Anomastraea irregularis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","SIDERASTREIDAE","Anomastraea","irregularis",NA,NA,NA,"Marenzeller, 1901","Vulnerable","A4ce",3.1,"Decreasing","Global","Anomastraea irregularis"
3769066,133487,"Echinopora grandicula","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Echinopora","grandicula",NA,NA,NA,"Claereboudt, 2006","Data Deficient","",3.1,"Unknown","Global","Echinopora grandicula"
3769343,133488,"Pectinia africanus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PECTINIIDAE","Pectinia","africanus",NA,NA,NA,"Veron, 2002","Vulnerable","A4c",3.1,"Unknown","Global","Pectinia africana"
3769700,133489,"Montipora delicatula","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","delicatula",NA,NA,NA,"Veron, 2002","Vulnerable","A4ce",3.1,"Decreasing","Global","Montipora delicatula"
3770332,133490,"Acanthastrea maxima","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Acanthastrea","maxima",NA,NA,NA,"Sheppard &amp; Salm, 1988","Near Threatened","",3.1,"Unknown","Global","Sclerophyllia maxima"
3772361,133494,"Acropora papillare","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","papillare",NA,NA,NA,"Latypov, 1992","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora papillare"
